date,country,confirmed,deaths,recovered,active,daily_confirmed,daily_deaths,daily_recovered,total_vaccinations,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,daily_vaccinations,vaccines
2021-05-24,Egypt,254984.0,14766.0,187446.0,52772.0,1149.0,45.0,768.0,2059987.0,1745841.0,1.67,314146.0,0.3,58857.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
2021-05-25,Egypt,256124.0,14807.0,187691.0,53626.0,1140.0,41.0,245.0,2128164.0,1812826.0,1.74,315338.0,0.3,62025.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
2021-05-26,Egypt,257275.0,14850.0,188567.0,53858.0,1151.0,43.0,876.0,,,,,,71815.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
2021-05-27,Egypt,258407.0,14904.0,189476.0,54027.0,1132.0,54.0,909.0,,,,,,81604.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
2021-05-28,Egypt,259540.0,14950.0,190254.0,54336.0,1133.0,46.0,778.0,,,,,,91394.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
2021-05-29,Egypt,260659.0,15001.0,191475.0,54183.0,1119.0,51.0,1221.0,2586274.0,2254371.0,2.16,331903.0,0.32,101183.0,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
2021-02-17,El Salvador,58374.0,1767.0,52688.0,3919.0,174.0,9.0,0.0,0.0,0.0,0.0,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-18,El Salvador,58546.0,1776.0,53385.0,3385.0,172.0,9.0,697.0,,,,,,1200.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-19,El Salvador,58728.0,1785.0,53385.0,3558.0,182.0,9.0,0.0,,,,,,1200.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-20,El Salvador,58903.0,1792.0,53385.0,3726.0,175.0,7.0,0.0,,,,,,1200.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-21,El Salvador,59071.0,1799.0,53385.0,3887.0,168.0,7.0,0.0,,,,,,1200.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-22,El Salvador,59235.0,1807.0,54324.0,3104.0,164.0,8.0,939.0,6000.0,6000.0,0.09,,,1200.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-23,El Salvador,59396.0,1815.0,54324.0,3257.0,161.0,8.0,0.0,,,,,,1556.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-24,El Salvador,59555.0,1823.0,54324.0,3408.0,159.0,8.0,0.0,,,,,,1810.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-25,El Salvador,59712.0,1832.0,54324.0,3556.0,157.0,9.0,0.0,16000.0,16000.0,0.25,,,2114.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-26,El Salvador,59866.0,1841.0,55312.0,2713.0,154.0,9.0,988.0,,,,,,2018.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-27,El Salvador,60021.0,1847.0,55312.0,2862.0,155.0,6.0,0.0,,,,,,1923.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-02-28,El Salvador,60181.0,1854.0,55312.0,3015.0,160.0,7.0,0.0,,,,,,1827.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-01,El Salvador,60337.0,1861.0,55312.0,3164.0,156.0,7.0,0.0,,,,,,1731.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-02,El Salvador,60491.0,1869.0,56339.0,2283.0,154.0,8.0,1027.0,,,,,,1331.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-03,El Salvador,60640.0,1878.0,56339.0,2423.0,149.0,9.0,0.0,,,,,,930.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-04,El Salvador,60800.0,1887.0,56807.0,2106.0,160.0,9.0,468.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-05,El Salvador,60952.0,1894.0,56807.0,2251.0,152.0,7.0,0.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-06,El Salvador,61101.0,1894.0,56807.0,2400.0,149.0,0.0,0.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-07,El Salvador,61251.0,1907.0,56807.0,2537.0,150.0,13.0,0.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-08,El Salvador,61398.0,1915.0,56807.0,2676.0,147.0,8.0,0.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-09,El Salvador,61539.0,1923.0,57958.0,1658.0,141.0,8.0,1151.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-10,El Salvador,61677.0,1929.0,58208.0,1540.0,138.0,6.0,250.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-11,El Salvador,61814.0,1935.0,58440.0,1439.0,137.0,6.0,232.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-12,El Salvador,61947.0,1940.0,58666.0,1341.0,133.0,5.0,226.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-13,El Salvador,62086.0,1945.0,58895.0,1246.0,139.0,5.0,229.0,,,,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-14,El Salvador,62229.0,1950.0,58895.0,1384.0,143.0,5.0,0.0,25000.0,25000.0,0.38,,,529.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-15,El Salvador,62377.0,1954.0,59339.0,1084.0,148.0,4.0,444.0,,,,,,978.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-16,El Salvador,62531.0,1958.0,59576.0,997.0,154.0,4.0,237.0,,,,,,1426.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-17,El Salvador,62691.0,1962.0,59576.0,1153.0,160.0,4.0,0.0,36000.0,36000.0,0.55,,,1874.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-18,El Salvador,62853.0,1962.0,59576.0,1315.0,162.0,0.0,0.0,41512.0,41512.0,0.64,,,2586.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-19,El Salvador,63017.0,1971.0,59576.0,1470.0,164.0,9.0,0.0,,,,,,2867.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-20,El Salvador,63188.0,1975.0,59576.0,1637.0,171.0,4.0,0.0,,,,,,3148.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-21,El Salvador,63344.0,1979.0,60681.0,684.0,156.0,4.0,1105.0,49000.0,49000.0,0.75,,,3429.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-22,El Salvador,63490.0,1983.0,60681.0,826.0,146.0,4.0,0.0,,,,,,3333.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-23,El Salvador,63631.0,1986.0,60681.0,964.0,141.0,3.0,0.0,,,,,,3238.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-24,El Salvador,63766.0,1990.0,61009.0,767.0,135.0,4.0,328.0,,,,,,3143.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-25,El Salvador,63900.0,1990.0,61009.0,901.0,134.0,0.0,0.0,,,,,,2784.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-26,El Salvador,64039.0,1996.0,61009.0,1034.0,139.0,6.0,0.0,,,,,,2856.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-27,El Salvador,64168.0,1998.0,61009.0,1161.0,129.0,2.0,0.0,,,,,,2928.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-28,El Salvador,64298.0,2000.0,61009.0,1289.0,130.0,2.0,0.0,70000.0,70000.0,1.07,,,3000.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-29,El Salvador,64431.0,2003.0,61640.0,788.0,133.0,3.0,631.0,,,,,,3993.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-30,El Salvador,64573.0,2006.0,61640.0,927.0,142.0,3.0,0.0,,,,,,4986.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-31,El Salvador,64726.0,2006.0,61640.0,1080.0,153.0,0.0,0.0,99855.0,99855.0,1.53,,,5979.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-01,El Salvador,64875.0,2006.0,61640.0,1229.0,149.0,0.0,0.0,120476.0,120476.0,1.85,,,8497.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-02,El Salvador,65030.0,2017.0,61640.0,1373.0,155.0,11.0,0.0,133330.0,133330.0,2.05,,,9904.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-03,El Salvador,65180.0,2021.0,61640.0,1519.0,150.0,4.0,0.0,,,,,,10238.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-04,El Salvador,65337.0,2025.0,61640.0,1672.0,157.0,4.0,0.0,,,,,,10571.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-05,El Salvador,65491.0,2030.0,62340.0,1121.0,154.0,5.0,700.0,,,,,,9911.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-06,El Salvador,65491.0,2030.0,62340.0,1121.0,0.0,0.0,0.0,,,,,,9252.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-07,El Salvador,65491.0,2037.0,62340.0,1114.0,0.0,7.0,0.0,160000.0,160000.0,2.45,,,8592.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-08,El Salvador,65491.0,2040.0,62340.0,1111.0,0.0,3.0,0.0,,,,,,7075.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-09,El Salvador,65491.0,2044.0,62340.0,1107.0,0.0,4.0,0.0,180000.0,180000.0,2.76,,,6667.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-10,El Salvador,65491.0,2048.0,62340.0,1103.0,0.0,4.0,0.0,,,,,,7334.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-11,El Salvador,66489.0,2051.0,62958.0,1480.0,998.0,3.0,618.0,200000.0,200000.0,3.07,,,8000.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-12,El Salvador,66489.0,2054.0,62958.0,1477.0,0.0,3.0,0.0,264159.0,,,,,16404.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-13,El Salvador,66816.0,2057.0,63196.0,1563.0,327.0,3.0,238.0,310793.0,308426.0,4.73,2367.0,0.04,22304.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-14,El Salvador,66956.0,2060.0,63345.0,1551.0,140.0,3.0,149.0,361474.0,355941.0,5.46,5533.0,0.08,28782.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-15,El Salvador,67099.0,2064.0,63471.0,1564.0,143.0,4.0,126.0,410810.0,401179.0,6.15,9631.0,0.15,34401.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-16,El Salvador,67249.0,2068.0,63560.0,1621.0,150.0,4.0,89.0,460565.0,445109.0,6.83,15456.0,0.24,40081.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-17,El Salvador,67404.0,2072.0,63685.0,1647.0,155.0,4.0,125.0,502013.0,483638.0,7.42,18375.0,0.28,44573.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-18,El Salvador,67557.0,2075.0,63787.0,1695.0,153.0,3.0,102.0,,,,,,46398.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-19,El Salvador,67557.0,2078.0,63787.0,1692.0,0.0,3.0,0.0,547566.0,,,,,40487.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-20,El Salvador,67851.0,2082.0,63982.0,1787.0,294.0,4.0,195.0,622912.0,,,,,44588.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-21,El Salvador,68007.0,2086.0,64074.0,1847.0,156.0,4.0,92.0,,,,,,39761.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-22,El Salvador,68161.0,2089.0,64208.0,1864.0,154.0,3.0,134.0,656687.0,632613.0,9.7,24074.0,0.37,35125.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-23,El Salvador,68318.0,2093.0,64340.0,1885.0,157.0,4.0,132.0,698569.0,674495.0,10.35,24074.0,0.37,34001.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-24,El Salvador,68468.0,2098.0,64405.0,1965.0,150.0,5.0,65.0,,,,,,30319.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-25,El Salvador,68468.0,2103.0,64405.0,1960.0,0.0,5.0,0.0,,,,,,29305.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-26,El Salvador,68468.0,2106.0,64405.0,1957.0,0.0,3.0,0.0,745602.0,718089.0,11.02,27513.0,0.42,28291.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-27,El Salvador,68922.0,2111.0,64667.0,2144.0,454.0,5.0,262.0,788173.0,747918.0,11.47,40255.0,0.62,23609.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-28,El Salvador,68922.0,2117.0,64667.0,2138.0,0.0,6.0,0.0,833959.0,775959.0,11.9,58000.0,0.89,27737.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-29,El Salvador,69198.0,2120.0,64876.0,2202.0,276.0,3.0,209.0,875069.0,806790.0,12.38,68279.0,1.05,31197.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-04-30,El Salvador,69198.0,2124.0,64876.0,2198.0,0.0,4.0,0.0,915725.0,839870.0,12.88,75855.0,1.16,31022.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-01,El Salvador,69198.0,2124.0,64876.0,2198.0,0.0,0.0,0.0,,,,,,31476.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-02,El Salvador,69198.0,2132.0,64876.0,2190.0,0.0,8.0,0.0,,,,,,31929.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-03,El Salvador,69727.0,2134.0,65264.0,2329.0,529.0,2.0,388.0,,,,,,32383.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-04,El Salvador,69727.0,2137.0,65264.0,2326.0,0.0,3.0,0.0,991133.0,890109.0,13.66,101024.0,1.55,28994.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-05,El Salvador,69997.0,2141.0,65531.0,2325.0,270.0,4.0,267.0,1029887.0,917399.0,14.07,112488.0,1.73,27990.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-06,El Salvador,69997.0,2143.0,65531.0,2323.0,0.0,2.0,0.0,1068428.0,941508.0,14.44,126920.0,1.95,27623.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-07,El Salvador,70255.0,2146.0,65778.0,2331.0,258.0,3.0,247.0,1114544.0,958828.0,14.71,155716.0,2.39,28403.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-08,El Salvador,70255.0,2150.0,65778.0,2327.0,0.0,4.0,0.0,,,,,,27607.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-09,El Salvador,70380.0,2154.0,65921.0,2305.0,125.0,4.0,143.0,,,,,,26811.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-10,El Salvador,70380.0,2158.0,65921.0,2301.0,0.0,4.0,0.0,,,,,,26016.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-11,El Salvador,70380.0,2164.0,65921.0,2295.0,0.0,6.0,0.0,1167672.0,969970.0,14.88,197702.0,3.03,25220.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-12,El Salvador,70915.0,2168.0,66418.0,2329.0,535.0,4.0,497.0,,,,,,26319.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-13,El Salvador,70915.0,2173.0,66418.0,2324.0,0.0,5.0,0.0,1260574.0,995901.0,15.28,264673.0,4.06,27449.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-14,El Salvador,70915.0,2178.0,66418.0,2319.0,0.0,5.0,0.0,1310249.0,1012645.0,15.53,297604.0,4.57,27958.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-15,El Salvador,71330.0,2182.0,66776.0,2372.0,415.0,4.0,358.0,1350587.0,1024727.0,15.72,325860.0,5.0,31823.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-16,El Salvador,71479.0,2187.0,66903.0,2389.0,149.0,5.0,127.0,,,,,,33626.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-17,El Salvador,71479.0,2191.0,66903.0,2385.0,0.0,4.0,0.0,1402386.0,1036121.0,15.9,366265.0,5.62,35428.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-18,El Salvador,71479.0,2195.0,66903.0,2381.0,0.0,4.0,0.0,1451933.0,1051425.0,16.13,400508.0,6.14,40609.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-19,El Salvador,71479.0,2199.0,66903.0,2377.0,0.0,4.0,0.0,1497261.0,1066112.0,16.36,431149.0,6.61,40448.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-20,El Salvador,71479.0,2202.0,66903.0,2374.0,0.0,3.0,0.0,1543904.0,1079935.0,16.57,463969.0,7.12,40476.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-21,El Salvador,72220.0,2206.0,67510.0,2504.0,741.0,4.0,607.0,1598841.0,1083936.0,16.63,514905.0,7.9,41227.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-22,El Salvador,72220.0,2211.0,67510.0,2499.0,0.0,5.0,0.0,1642451.0,1097762.0,16.84,544689.0,8.36,41695.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-23,El Salvador,72220.0,2216.0,67510.0,2494.0,0.0,5.0,0.0,,,,,,41619.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-24,El Salvador,72220.0,2220.0,67510.0,2490.0,0.0,4.0,0.0,1693183.0,1101172.0,16.89,592011.0,9.08,41542.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-25,El Salvador,72821.0,2224.0,68018.0,2579.0,601.0,4.0,508.0,1741651.0,1109726.0,17.02,631925.0,9.69,41388.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-26,El Salvador,72821.0,2229.0,68018.0,2574.0,0.0,5.0,0.0,1787527.0,1115104.0,17.11,672423.0,10.32,41467.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-27,El Salvador,72821.0,2233.0,68018.0,2570.0,0.0,4.0,0.0,1832228.0,1118980.0,17.17,713248.0,10.94,41189.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-28,El Salvador,73246.0,2237.0,68408.0,2601.0,425.0,4.0,390.0,,,,,,36682.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-05-29,El Salvador,73246.0,2241.0,68408.0,2597.0,0.0,4.0,0.0,,,,,,33793.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
2021-03-16,Equatorial Guinea,6603.0,100.0,5994.0,509.0,41.0,2.0,56.0,6565.0,5765.0,0.4,800.0,0.06,,Sinopharm/Beijing
2021-03-17,Equatorial Guinea,6603.0,100.0,5994.0,509.0,0.0,0.0,0.0,,,,,,430.0,Sinopharm/Beijing
2021-03-18,Equatorial Guinea,6666.0,100.0,6121.0,445.0,63.0,0.0,127.0,,,,,,430.0,Sinopharm/Beijing
2021-03-19,Equatorial Guinea,6666.0,100.0,6121.0,445.0,0.0,0.0,0.0,,,,,,430.0,Sinopharm/Beijing
2021-03-20,Equatorial Guinea,6736.0,100.0,6208.0,428.0,70.0,0.0,87.0,,,,,,430.0,Sinopharm/Beijing
2021-03-21,Equatorial Guinea,6736.0,100.0,6208.0,428.0,0.0,0.0,0.0,,,,,,430.0,Sinopharm/Beijing
2021-03-22,Equatorial Guinea,6780.0,101.0,6244.0,435.0,44.0,1.0,36.0,,,,,,430.0,Sinopharm/Beijing
2021-03-23,Equatorial Guinea,6780.0,101.0,6244.0,435.0,0.0,0.0,0.0,,,,,,430.0,Sinopharm/Beijing
2021-03-24,Equatorial Guinea,6851.0,102.0,6335.0,414.0,71.0,1.0,91.0,,,,,,430.0,Sinopharm/Beijing
2021-03-25,Equatorial Guinea,6851.0,102.0,6335.0,414.0,0.0,0.0,0.0,,,,,,430.0,Sinopharm/Beijing
2021-03-26,Equatorial Guinea,6851.0,102.0,6335.0,414.0,0.0,0.0,0.0,,,,,,430.0,Sinopharm/Beijing
2021-03-27,Equatorial Guinea,6902.0,102.0,6486.0,314.0,51.0,0.0,151.0,,,,,,430.0,Sinopharm/Beijing
2021-03-28,Equatorial Guinea,6902.0,102.0,6486.0,314.0,0.0,0.0,0.0,,,,,,430.0,Sinopharm/Beijing
2021-03-29,Equatorial Guinea,6914.0,102.0,6495.0,317.0,12.0,0.0,9.0,12155.0,9748.0,0.67,2407.0,0.17,430.0,Sinopharm/Beijing
2021-03-30,Equatorial Guinea,6914.0,102.0,6495.0,317.0,0.0,0.0,0.0,,,,,,460.0,Sinopharm/Beijing
2021-03-31,Equatorial Guinea,6914.0,102.0,6495.0,317.0,0.0,0.0,0.0,,,,,,490.0,Sinopharm/Beijing
2021-04-01,Equatorial Guinea,7008.0,103.0,6635.0,270.0,94.0,1.0,140.0,14080.0,11090.0,0.76,2990.0,0.21,521.0,Sinopharm/Beijing
2021-04-02,Equatorial Guinea,7008.0,103.0,6635.0,270.0,0.0,0.0,0.0,,,,,,638.0,Sinopharm/Beijing
2021-04-03,Equatorial Guinea,7008.0,103.0,6635.0,270.0,0.0,0.0,0.0,,,,,,756.0,Sinopharm/Beijing
2021-04-04,Equatorial Guinea,7008.0,103.0,6635.0,270.0,0.0,0.0,0.0,,,,,,874.0,Sinopharm/Beijing
2021-04-05,Equatorial Guinea,7059.0,104.0,6683.0,272.0,51.0,1.0,48.0,,,,,,991.0,Sinopharm/Beijing
2021-04-06,Equatorial Guinea,7059.0,104.0,6683.0,272.0,0.0,0.0,0.0,,,,,,1079.0,Sinopharm/Beijing
2021-04-07,Equatorial Guinea,7059.0,104.0,6683.0,272.0,0.0,0.0,0.0,,,,,,1166.0,Sinopharm/Beijing
2021-04-08,Equatorial Guinea,7059.0,104.0,6683.0,272.0,0.0,0.0,0.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-09,Equatorial Guinea,7059.0,104.0,6683.0,272.0,0.0,0.0,0.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-10,Equatorial Guinea,7219.0,106.0,6799.0,314.0,160.0,2.0,116.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-11,Equatorial Guinea,7219.0,106.0,6799.0,314.0,0.0,0.0,0.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-12,Equatorial Guinea,7219.0,106.0,6799.0,314.0,0.0,0.0,0.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-13,Equatorial Guinea,7219.0,106.0,6799.0,314.0,0.0,0.0,0.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-14,Equatorial Guinea,7259.0,106.0,6885.0,268.0,40.0,0.0,86.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-15,Equatorial Guinea,7259.0,106.0,6885.0,268.0,0.0,0.0,0.0,,,,,,1254.0,Sinopharm/Beijing
2021-04-16,Equatorial Guinea,7259.0,106.0,6885.0,268.0,0.0,0.0,0.0,32884.0,27579.0,1.9,5305.0,0.37,1254.0,Sinopharm/Beijing
2021-04-17,Equatorial Guinea,7259.0,106.0,6885.0,268.0,0.0,0.0,0.0,,,,,,1523.0,Sinopharm/Beijing
2021-04-18,Equatorial Guinea,7259.0,106.0,6885.0,268.0,0.0,0.0,0.0,,,,,,1792.0,Sinopharm/Beijing
2021-04-19,Equatorial Guinea,7259.0,106.0,6885.0,268.0,0.0,0.0,0.0,,,,,,2062.0,Sinopharm/Beijing
2021-04-20,Equatorial Guinea,7505.0,106.0,7016.0,383.0,246.0,0.0,131.0,45441.0,38024.0,2.62,7417.0,0.51,2331.0,Sinopharm/Beijing
2021-04-21,Equatorial Guinea,7505.0,106.0,7016.0,383.0,0.0,0.0,0.0,,,,,,2892.0,Sinopharm/Beijing
2021-04-22,Equatorial Guinea,7505.0,106.0,7016.0,383.0,0.0,0.0,0.0,55799.0,47410.0,3.27,8389.0,0.58,3453.0,Sinopharm/Beijing
2021-04-23,Equatorial Guinea,7559.0,107.0,7097.0,355.0,54.0,1.0,81.0,,,,,,3743.0,Sinopharm/Beijing
2021-04-24,Equatorial Guinea,7559.0,107.0,7097.0,355.0,0.0,0.0,0.0,,,,,,3764.0,Sinopharm/Beijing
2021-04-25,Equatorial Guinea,7559.0,107.0,7097.0,355.0,0.0,0.0,0.0,,,,,,3785.0,Sinopharm/Beijing
2021-04-26,Equatorial Guinea,7559.0,107.0,7097.0,355.0,0.0,0.0,0.0,,,,,,3806.0,Sinopharm/Beijing
2021-04-27,Equatorial Guinea,7559.0,107.0,7097.0,355.0,0.0,0.0,0.0,,,,,,3827.0,Sinopharm/Beijing
2021-04-28,Equatorial Guinea,7559.0,107.0,7097.0,355.0,0.0,0.0,0.0,75518.0,64646.0,4.46,10872.0,0.75,3557.0,Sinopharm/Beijing
2021-04-29,Equatorial Guinea,7694.0,112.0,7279.0,303.0,135.0,5.0,182.0,,,,,,3533.0,Sinopharm/Beijing
2021-04-30,Equatorial Guinea,7694.0,112.0,7279.0,303.0,0.0,0.0,0.0,,,,,,3780.0,Sinopharm/Beijing
2021-05-01,Equatorial Guinea,7694.0,112.0,7279.0,303.0,0.0,0.0,0.0,,,,,,4026.0,Sinopharm/Beijing
2021-05-02,Equatorial Guinea,7694.0,112.0,7279.0,303.0,0.0,0.0,0.0,,,,,,4273.0,Sinopharm/Beijing
